score,text
1, separate  statement  asia  pacific  research  network  aprn  blast  duterte  say  president  responsible  rehabilitating  marcoses  back  power  duterte  also  responsible  laundering  marcos  legacy  aprn  add   
1, ekis  agad  marcos  duterte  apologist  tska  naniniwala  enabler  si  sotto  lacson  maaring  maganda  gwapo  yan  kaso  mababa  eq  nvrmind  n  lang   
1, sana  awayin  duterte  bts  baka  army  lang  makakapagpabagsak  emz 
1,   philippine  alliance  human  right  advocate  pahra  meanwhile  say  never  slogan  became  significant  due  similarity  marcos  tyranny  duterte  administration  via   
1,   ok  lang  pag  another  duterte   
2,   remember  marcos  emilda  ferdinand  martiallaw  duterte  npa  sogie  communist 
1,   want  stop  another  marcos  duterte  ok  lang   
1,   hahaha  hwag  mo  isama  pagdurusa  mo  pilipino  suportado  si  duterte   
1, philippine  alliance  human  right  advocate  pahra  meanwhile  say  never  slogan  became  significant  due  similarity  marcos  tyranny  duterte  administration   
1, dad  tested  positive  got  infected  workplace  fuck  duterte  minion  downplaying  covid  fuck  wanting  hurt  china  feeling  fuck  anti  filipino  punot  dulo  one  tell  otherwise   
1, naglalabasan  alipores  diyablong  duterte  mag  ingay  mag  ingay  kalampagin  mapanlinlang  mapanlamang  kriminal  gobyernong  duterte  basagin  nagtatanggol  sakanila   
1, actually  meron  ma  masahol  pagpatay  duterte   
1, president  rodrigo  duterte  agreed  senator  dick  gordon  put  vowed  bring  philippine  red  cross  chairman  alleged  corruption  politikonews  davao 
2, anyways  neveragain  martial  law  marcos  duterte  pinagkaiba   
1, uta  pag  uusap  pinsan  anti  duterte  mama  nya  dd 
2, sen  ronald  bato  dela  rosa  served  pnp  chief  start  president  dutertes  term  denied  crime  humanity  committed  government  war  drug  related  story   
1, nakalimutan  mag  duterte  youth  nga  pala   
1, uta  pag  uusap  pinsan  anti  duterte  ra  mama  nya  dd 
2, mamamatay  marcos  duterte  apologist  mamamatay  stiff  neck  ywaaaaaaa 
1, hala  todo  bullying  marcos  dto  twitter  think  magandang  tandem  talaga  marcis  duterte 
1, si  duterte  kalaban  ngaun  marcos  neveragain 
1, tyranny  survivor  martial  law  taken  new  face  president  rodrigo  duterte  populist  leader  whose  conviction  let  concern  human  right  get  way  fight  drug  crime   
2,   neveragain  neverforget  justice  victim  marcos  martial  law  resist  dutertes  tyranny  aklas  dutertewakasanna   
1, number  real  people  neverforget  neveragain  marcosisnotahero  marcos  duterte  pinagkaiba   
1, pcoo  secretary  martin  andanar  assures  sustainability  duterte  legacy  even  next  administration  throughout  year  informexplainempower  dutertelegacy 
1,   coa  responded  president  duterte  call  audit  ph  red  cross  roque  response  yet  far  know  via   
1, people  criticizing  speaking  duterte  drug  war  live  inside  gated  community  privileged  cant  possibly  touch  whats  street  people  think  bbm  would  make  good  president  lmao   
1, ayon  ramdam  ramdam  tao  kaginhawaan  isinagawa  isinaayos  barangay  naabot  administrasyong  duterte  malalayong  lugar  barangay  san  lorenzo  ruiz  misamis  occidental   
2, pcoo  secretary  martin  andanar  stressed  vamos  jovenes  radio  program  morning  dxno  radyo  komunidad  importance  duterte  legacy  campaign  inform  general  public  several  program  implemented  administration  prrd  dutertelegacy 
1, longer  stand  fear  duterte  regime  continues  finish  u  one  one  powerful  number  neveragain  marcosnotahero  junkterrorlaw  abolishntfelcac  solusyongmedikalhindimilitar 
1,   filipino  people  v  pharmally  duterte  syndicate 
2, ooh  challenge  saying  fear  president  rodrigo  duterte  senator  richard  gordon  accused  chief  executive  bully  challenged  worst  lawmaker   
1, also  anything  duterte  say  dd  fandom  absorbs  like  gospel  lord   
1,   bully  filipino  people  fight  back  bully  ani  gordon  kay  duterte   
1, ex  ntf  adviser  back  sara  dutertes  appeal  buy  western  made  covid  19  vaccine   
1, gordon  say  filipino  people  fight  back  v  bully  duterte   
1, 2004  2010  arroyo  2010  2016  aquino  2016  2022  duterte  tingnan  nyo  gdp  register  vote   
1, coa  responded  president  duterte  call  audit  ph  red  cross  roque  response  yet  far  know   
1,   remember  po  yung  portion  gold  reserve  isasauli  daw  imelda  duterte  hinarang  imee  gold  reserve  po  cover  entire  debt  ph  imagine  portion  lang  much  yung  whole 
1, martial  law  context  human  right  violation  reflection  abusing  power  duterte  administration  neverforget  neveragain  fuckyoumarcos 
1, basahin  inihayag  pangulong  rodrigo  roa  duterte  inaprubahan  kahilingan  department  education  sec  leonor  briones  magsagawa  face  face  class  100  public  school  20  private  school  lugar  mababang  kaso  covid  19   
1,   neveragain  neverforget  another  marcos  duterte   
2, nostra  online  gala  haha  malamang  halo  bumagsak  nga  healthcare  system  natin  nag  eexpect  kayo  haha  wag  nio  sisihin  si  moontoon  nio  lang  tangina  mo  duterte 
1, dont  want  another  marcos  duterte  come  power  one  thing  correcttheconstitution  constitutionalreformnow  ph  ph 
1, ok  argument  abt  inconsistent  value  ayaw  kay  duterte  marcos  apologist  jusko  make  make  sense   
1,   critiquing  government  supported  duterte  deadly  drug  war  death  penalty  push  also  making  anti  gay  remark   
1, marcos  duterte  neveragain  neverforget 
1, election  2022  scary  really  marcos  apologist  duterte  fanatic  haaaays  pls  register  vote  vote  right  people  9  day  left  neveragain  neverforget 
1, talaga  natuto  ab  cbn  binibigyan  airtime  tong  solid  dd  alam  naman  si  duterte  nagpasara  network  nikko13  showtimeneverpollget   
1, gordon  say  filipino  people  fight  back  v  bully  duterte   
1, pangulong  duterte  nagbabala  magkakagulo  ipinaaresto  senado  kaniyang  gabinete  mbcnetworknews  dzrhnationwide  watch   
1, palagi  nalang  c  duterte  sinisisi  nyo  kompanya  nyo  bat  nyo  sisihin  big  bos  nyo  tanungin  niyo  binigyan  prangkisa  company  ninyo  tapos  ngaun  sasabihin  nyong  maibabalik  never  forgotten  ba  yan   
2, duterte  marcos  pinag  si  jannel  nakikiisa  panawagan  pasismo  tiraniya  neveragain  neverforget  dutertewakasan 
1, dobleng  halaga  paggunita  bata  militar  pagkakapareho  kalagayan  lantarang  terorismo  estado  panlilinlang  katunayan  nalampasan  gobyernong  duterte  rekord  extra  judicial  killing  marcos   
2, putangina  mo  asis  hahakwjahskwja  pati  advisor  natin  nagsadabi  incompetent  si  duterte  tangina  mo  lamunin  mo  yan   
2,   lao  refusal  give  name  politician  asked  drop  application  overall  deputy  ombudsman  legitimate  question  asking  umiiwas  magsabi  tinatago  ba  malakas  loob  mo  si  atty  duterte  lawyer  mo   
1,   buti  naman  si  mamang  matikas  di  lang  marcos  apologist  galit  corrupt  like  gma  kay  duterte  best  keep  kanor  awake  night  dreeeamyyyyy   
1, never  never  kayong  nalalaman  eh  dipa  naman  kayo  buhat  noong  martial  law  kabataang  supot  pwe 
1, pork  loving  dick  duterte  claim  gordon  parked  p88m  pdaf  pork  barrel  queen  napoles  mixed  red  cross  fund  lost  forever  politikonews  davao 
1, lrt  honestly  vp  leni  truly  done  enough  time  one  whole  govt  utterly  control  duterte  wont  even  able  move  called  dirty  as  everytime  worked  limitation   
1, duterte  doh  probe  red  cross  false  positive  covid  test  result   
1, ayaw  kay  duterte  marcos  apologist   
1, mayor  sara  duterte  said  monday  davao  city  disaster  radio  severe  shortage  outbreak  hospital  disclose  many  frontliners  downed  coronavirus   
1, come  height  tension  duterte  prc  chairman  sen  richard  gordon  amid  senate  probe  government  pandemic  purchase   
1, pres  rodrigo  duterte  question  philippine  red  cross  covid  19  testing  capability  alleged  false  positive  result   
1,   blame  filipino  voting  duterte  bong  go  pacquiao  bato  tito  sotto   
1, asked  government  investigate  covid  19  testing  lab  roque  say  shoot  president  dutertes  order  look  testing  machine  philippine  red  cross  via  watch   
1,   duterte  say  want  probe  alleged  false  positive  covid19  test  ph  red  cross  roque  kinakailangan  maimbestigahan  kaagad  yan  ritm  nasa  makina  yan  e  test  accuracy  machine  yan  speak  via   
1, history  repeated  duterte  youth 
1,   rawrlock  aya  tama  nmn  ganyan  talaga  si  duterte  inutil  marcos  silang  salot  bansa  happy  kna 
2, patuloy  nating  pag  aalabin  diwang  palaban  biguin  tangka  diktadura  panagutin  rehimeng  duterte  tiranikong  pagkitil  buhay  karapatan  kababaihan  mamamayan  neveragain  neverforget   
1,   asked  government  investigate  covid  19  testing  lab  roque  say  shoot  president  dutertes  order  look  testing  machine  philippine  red  cross  live   
1, sec  roque  defends  pres  rodrigo  dutertes  claim  alleged  false  positive  rt  pcr  test  result  philippine  red  cross  insisting  based  actual  figure   
1, asked  government  investigate  covid  19  testing  lab  roque  say  shoot  president  dutertes  order  look  testing  machine  philippine  red  cross   
1, umuwi  tingnan  natin  masatisfy  kay  duterte 
1, duterte  say  want  probe  alleged  false  positive  covid  test  ph  red  cross  roque  kinakailangan  maimbestigahan  kaagad  yan  ritm  nasa  makina  yan  e  test  accuracy  machine  yan  speak   
1, hiniling  pres  rodrigo  duterte  abisuhan  kailan  makukulong  kaugnay  imbestigasyon  international  criminal  court  war  drug  frontlinesaumaga   
1,   49th  anniversary  commemoration  martial  law  philippine  filipino  migrant  organization  set  hold  protest  action  different  part  world  dubbed  global  day  action  end  duterte  regime  read   
1, pinayagan  pangulong  rodrigo  duterte  pilot  testing  limitadong  face  face  class  120  paaralan   
2, dd  brain  confusing  theyre  laughing  pacquiao  unrealistic  promise  housing  poor  yet  dutertes  promise  war  drug  brought  say  naman  si  duterte  kay  pacquiao  lmao  got  speechless  possibly  say 
1, breaking  sara  duterte  urge  purchase  non  chinese  made  vaccine  constituent  davao  city  vaccine  hesitancy  tao  sinovac  sinopharm  vaccine   
1, look  various  group  individual  gathered  people  park  commemorate  49th  anniversary  dictator  marcos  martial  law  likewise  raised  call  end  current  tyranny  dictatorship  duterte  neverforget  fighttyranny  abolishntfelcac   
1, talk  people  session  september  14  president  duterte  informed  public  government  studying  possibility  vaccinating  general  adult  population  talktothepeople  vaccination  covid19   
1, fierce  effective  proper  term  encapsulate  duterte  administration  environmental  thrust  policy  fierce  indigenous  group  protecting  ancestral  land  environmentalist  fighting  big  corporation  plundering  forest   
1, saying  fear  president  rodrigo  duterte  senator  richard  gordon  accused  chief  executive  bully  challenged  worst  lawmaker   
1, senate  blue  ribbon  committee  failed  produce  evidence  corruption  procurement  covid  19  supply  according  president  rodrigo  duterte  politikonews  davao   
1, three  people  served  philippine  well  magsaysay  marcos  present  president  mr  rodrigo  duterte  learn  book  far  called  history   
1, wtf  meron  pla  taung  karen  agree  nyang  doh  duterte  magising  kau  ibang  dahilan  be  talino  taong  toh  lang  exposure  exposure  covid   
1,   corruption  human  right  violation  president  umabot  international  attention  mean  really  big  deal  true  alam  si  pnoy  ganyang  reputasyon  like  marcos  duterte  corrupt  unjust   
2,   kasalanan  mo  duterte  magsara   
1,   loved  martial  law  golden  age  filipino  discipline  amp  highest  sense  nationalism  time  standard  living  amp  price  commodity  truly  affordable  filipino  ferdinand  marcos  definitely  best  leader  filipino  ever  duterte   
1,   known  unlike  duterte  would  voter  support  copycat   
2, duterte  new  face  martial  law  ph   
1,   insane  duterte  filipino  included  fight  v  gordon  pitiful  time  end  soon  dutertepalpak   
1, tune  tuesday  september  21  8  pm  simultaneous  broadcast  facebook  youtube  twitter  space  also  episode  law  duterte  land  podcast  hosted  rapplerpodcasts  neverforget  neveragain   
2, marcos  duterte  pinag   
1, checkmate  lumaki  ulo  mo  di  nakatayo   
1, roque  appeal  davao  city  mayor  sara  duterte  prioritize  buying  western  made  vaccine  sinovac  sinopharm  behalf  iatf  ba  ayaw  western  brand  problema  natin  nakukuha  supply   
2, galit  kay  duterte  marcos  apologist   
1, roque  pres  dutertes  call  probe  alleged  false  positive  covid  19  result  philippine  red  cross  lab  president  want  accurate  testing   
1, relate  nako  kantang  traitor  rodrigo  duterte 
1, duterte  supporter  kasabawat  salot   
1, roque  pres  dutertes  call  probe  alleged  false  positive  covid  19  result  philippine  red  cross  lab  nilabas  lang  presidente  yun  kasi  talaga  maimbestigahan  ritm  nasa  makina  po  yan  nasa  accuracy  machine  yan  speak   
1,   building  personality  cult  dangerous  saw  magufuli  turned  whipping  popularity  poor  mass  dont  forget  trump  either  duterte  watch  one  closely   
