score,text,Topics
2,   araw  araw  akong  nadadaan  dyan  roax  blvd  tell  sobrang  proud  pag  nakikita  yung  solar  powered  sewerage  treatment  facility  nakatayo  dun  pwede  palang  ganon  sana  pala  ganyan  duterte  time ,Filipino Political News
1, duterte  question  gordon  pdaf  allegedly  false  positive  covid  19  case  prc  lab  cnn  philippine   ,Election
2, overall  deputy  ombudsman  warren  rex  liong  former  p  dbm  director  former  lawyer  pres  duterte  assures  lawmaker  voluntarily  inhibit  government  deal  pharmally  brought  ombudsman   ,Government Policies
1, gordon  tell  duterte  bully  via  filipino  people  fight  back  bully  duterte   ,Filipino Political News
2, alert  ngayong  araw  komemorasyon  bata  militar  sapilitang  pinigilan  hinarass  berdugong  militar  nasa  kilo  protesta  iginagawad  pasistang  rehimeng  duterte  afp  pnp  instrumento  malawakang  pambubusabos  masa  afp  pnp  terrorista   ,Recollection
1, ayaw  kay  duterte  pinagtatanggol  si  marcos  yung  sinasabi  nya  eh  nabasa  lang  nya  facebook  youtube   ,Election
1,   philippine  martial  law  survivor  reject  marcoses  return  palace  duterte  bid  retain  power  published  chineselgz   ,Filipino Political News
1,   agoy   ,Election
1, duterte  drug  war  enforcer  say  prefers  hanged  philippine  trump  start  tribulation   ,Politican Stance
2, panoorin  hinarangan  kapulisan  progresibong  grupo  pagtungo  liwasang  bonifacio  upang  magprotesta  49th  martial  law  commemoration  malinaw  sinisiil  rehimeng  duterte  lehitimong  panawagan  sambayanang  pilipino  neveragain   ,Recollection
2, kasabay  nagkakaisang  sigaw  ibasura  terror  bill  kawalan  pagkakaiba  diktaturyang  marcos  duterte  tapusin  rehimeng  duterte  neveragain  tumindighuwagpaloko  dutertewakasan ,Recollection
2, daming  nag  unfollow  minadali  raw  si  robredo  komentaryo  lang  naman  wala  naman  akong  kapangyarihan  makaapekto  desisyon  robredo  ngayong  nag  iingay  anti  duterte  kay  isko  lang  magpa  follow  ba  ulit  kayo   ,Election
1, nakakatuwa  yung  dd  friend  fb  mafeel  duterte  empire  falling  apart  bible  verse  pinopost  wall  fun  hahaha ,Politican Stance
2,   marcos  duterte  2022  vanish  negative  people  country  lalo  maksarili  kurakot  theyre  afraid  marcos  comeback  hmmm  tinatago  kayo  baho  nyo  traitor   ,Election
1, duterte  takot  bos  masang  pilipino  oustdutertenow  neveragain  neverforget ,Recollection
2, mobilization  part  regionwide  commemoration  declaration  martial  law  attack  manifestation  dutertes  de  facto  martial  law  different  marcos  dictatorship  neveragaintomartiallaw  stoptheattacks  fighttyranny ,Politican Stance
1, dd  anung  mssabi  nyo  cnungaling  itong  sister  duterte  si  rodrigo  bbm  ddsmgabuang ,Election
2,   tony17  credibility  issue  bec  duterte  none  filipino  wait  gordon  wld  say  prrd  tirade  tanong  kelan  matatakot  diyos  tao  duwag  gobyerno  tanga  katiwalian  kapalpakan  digong  dutertepalpak  dutertecorrupt ,Filipino Political News
2, still  trust  office  ombudsman  issue  dubious  transaction  p  dbm  doh  pharmally  overall  deputy  ombudsman  warren  rex  liong  duterte  ex  consultant  former  director  p  dbm   ,Politican Stance
2,   ring  patuloy  singilin  rehimeng  duterte  mahigit  taong  pagkasadlak  estudyante  guro  palpak  pahirap  distance  learning  sapagkat  natatanging  bara  upang  tuluyang  bumalik  nang  ligats ,Election
2, paaralan  upang  magamit  estudyante  pasilidad  kagaya  library  ayon  kay  igbo  naninindigan  unyon  kailangang  gawing  prayoridad  administrasyong  duterte  pagtugon  krisis  edukasyon  withstanding  rin  panawagan ,Election
2, press  release  september  21  2021  nusp  nusp  kay  duterte  itaguyod  rekisito  ligtas  balik  eskwela  pilot  testing  face  face  class  ayon  kay  presidential  spokesperson  harry  roque  inaprubahan  duterte  pilot  testing  physical  class   ,Government Policies
2, grabe  every  time  scroll  fb  meron  akong  inuunfollow  nakakainis  makakita  post  politics  shuta  nakakadiri  ung  ulol  ulol  kay  duterte  tapos  nasa  ibang  bansa  uwi  kayo  namnamin  niyo  pagkatanga  niyo  palibhasa  di  kayo  nagsusuffer   ,Government Policies
2, tignan  kabila  desperadong  atake  pigilan  protesta  patuloy  nanindigan  nanawagan  mamamayan  upang  wakasan  diktadurya  duterte  duterte  wakasan  oustdutertenow  neveragain  neverforget   ,Recollection
2,   stake  high  2022  election  duterte  country  opportune  time  review  reconsider  lesson  1972  opinion  thoughtleaders  phvote  wedecide   ,Government Policies
1, gordon  admin  exec  let  duterte  use  destroy  ph  red  cross   ,Election
1, kasalanan  ama  kasalanan  anak  move  best  president  former  president  ferdinand  marcos  president  duterte  marcos  istandfortonigonzaga ,Election
1, marcos  duterte  pinag  parehong  tuta  diktador  pasista   ,Election
1,   votewisely2022  bato  realising  duterte  old  ill  he  neither  crimesagainsthumanity   ,Election
2,   yes  coa  executive  branch  sad  say  executive  compromised  least  glaring  appearance  compromised  mainly  thing  duterte  vilifying  senate  investigation   ,Politican Stance
1,   palalalain  pakyaw  poverty   ,Election
2, tingnan  hinarangan  kapulisan  hanay  manggagawat  magsasaka  patungo  liwasang  bonifacio  upang  gunitain  ika  49  anibersaryo  bata  militar  marcos  labanan  diktadura  duterte  neveragain  neverforget  dutertewakasan   ,Recollection
1,   arroyo  jica  study  aquino  updated  jica  study  duterte  implementation ,Politican Stance
2, inutang  pera  ninakaw  buhay  nina  marcos  duterte  pagbayarin  itigil  pagpaslang  isulong  hustisya  karapatang  pantao  tandaan  hinding  pasisiil  pilipino  diktaturya  never  forget  never  dictatorship   ,Politican Stance
2, nakikiisa  organisasyon  pagtutol  diktaturya  marcos  panibagong  diktaturya  duterte  malilimot  kataksilan  dalawang  diktador  pilipinas   ,Election
2, kaakibat  panawagang  wakasan  rehimeng  duterte  pinagkaiba  kay  marcos  neverforget  neveragain  dutertewakasan  3  3   ,Recollection
1, marcos  apologist  leni  apologist  duterte  apologist  pwede  pala  lagyan  apologist  negative  dating  pag  marcos  apologist  nagpasimula   ,Government Policies
2, binigyang  diin  senador  ronald  bato  dela  rosa  nangyaring  crime  humanity  pilipinas  administrasyon  pangulong  rodrigo  duterte  tunaynatabloidista  abantenews  ronalddelarosa ,Filipino Political News
1, kasabihan  dati  kasabihan  pera  basura  ngayong  duterte  level  pera  pandemya   ,Politican Stance
1,   bbm  duterte  naman  kalaban  personal  galit  siguro  ung  tinutukoy ,Election
1, gordon  return  dutertes  dare  worst   ,Politican Stance
2,   huge  chinese  investment  duterte  bowed  xi  jinping  last  five  year  still  see  trickle  chinese  investment  best  course  ph  make  economy  strong  ideal  investment  without  kowtowing  others  best  interest   ,Government Policies
2, thread  marcos  duterte  pinag  rememberingmartiallaw  golden  age  best  president  historical  revisionism  read  understand  data  see  greatest  robbery  government  see  trace  present  neverforget  neveragain   ,Recollection
2,   duwag  matapang  bumuwelta  si  sen  gordon  tirada  pang  duterte  aniya  natatakot  anong  puwedeng  gawin  pangulo  lalot  puro  banta  lang  naman  pag  nakatatanggap  kritisismo  basahin   ,Election
2, president  rodrigo  duterte  allowed  conduct  limited  face  face  class  120  school  low  risk  area  department  education  eped  ph  said  thepostph  phstudenttambayan   ,Government Policies
2,   lalong  lalo  wag  mong  ipamukha  yang  noynoy  nya  nanjan  si  duterte  sukang  suka  tao  yolandafunds  dengvaxia  saf44  haciendaluisita  pdaf  philhealth  risa  dalian  train  etc  etc  worst  pres  ever   ,Government Policies
1, dont  care  troll  legit  ba  yung  account  yun  putangina  nakakatakot  talaga  pag  pinamunuan  ulit  pang  duterte  marcos   ,Election
2, nakakagulat  ung  book  selling  group  member  fb  daming  marcos  apologist  akala  tlaga  pag  mahilig  magbasa  naniniwala  nga  ganon  guess  im  wrong  dami  kcing  ayaw  kay  duterte  group  kala  nman  lumipat  lng  pala  nakakawalang  gana  tuloy  d2  pinas   ,Filipino Political News
1,   korek  nga  bye  abnoy  naabo   ,Election
2, human  right  violation  martial  law  regimeng  marcos  kaakibat  panawagang  wakasan  rehimeng  pahirap  pabaya  inutil  pasista  administrayong  duterte  neverforget  neveragain  dutertewakasan  2  2   ,Recollection
1,   duterte  marcos  sumali  kapa  ppb  jusq  di  pwede  bawal  dd  marcosist ,Government Policies
1, rodrigo  roa  duterte  president   ,Recollection
2, noong  martial  law  henerasyon  magagaling  kabataan  pinagpapatay  pagmamahal  bayan  sina  duterte  yung  naiwang  wala  namang  kwenta  nalang  pinagtitiisan  natin   ,Filipino Political News
1, marcos  duterte  pinag  parehong  pasista  pumapatay  neveragaintomartiallaw  neverforget ,Recollection
1,   arbolario  rodrigo  roa  duterte  president ,Recollection
1,   duterte  marcos  yes  princess  pretty  leni  omg   ,Election
2, really  feel  bad  anti  vaxxers  kaso  refuse  listen  reason  galit  big  pharma  kuno  keri  lang  pharmally  kasi  friend  duterte  naman  yikers   ,Election
2, tignan  ngayong  pambansang  araw  protesta  dumagsa  libu  libong  mamamayan  liwasang  bonifacio  manila  upang  kundenahin  korapsyon  pasismo  diktador  marcos  duterte  neverforget  neveragain  abolishntfelcac  dutertewakasan   ,Recollection
2, 1971  rey  casambre  physic  math  teacher  baguio  arrested  interrogated  plaza  miranda  bombing  arrested  2018  pres  duterte  signed  eo  70  established  national  task  force  end  local  communist  armed  conflict   ,Politican Stance
1, sisiguraduhin  pangulong  rodrigo  duterte  ibabalik  dating  pagkatao  si  senador  gordon  tunaynatabloidista  abantenews ,Government Policies
1, ayusin  mo  muna  balwarte  mo  mangako  langit  wag  pairalin  utak  3  month  polsci   ,Government Policies
1, president  rodrigo  r  duterte  save  nation  duterte  resign  sign  petition  via   ,Politican Stance
1, president  rodrigo  r  duterte  save  nation  duterte  resign  sign  petition  via   ,Politican Stance
1,   trueee  wag  kiyo  iboto  si  duterte  pag  bise   ,Government Policies
1,   isama  pati  ninakaw  duterte  cabal  pdaf  scammer   ,Election
1, hirap  duterte  kahangahanga  one  sentence   ,Politican Stance
2, q  amp  international  criminal  court  go  duterte  drug  war  philippine  center  investigative  journalism  chronlaw  international  criminal  court  news  internationalcriminalcourt  news  law  attorney  lawyer ,Election
1, marcos  duterte ,Politican Stance
1, marcos  duterte  neverforget  neveragain ,Recollection
2,   dd  lang  tanga  kse  nanalo  lng  nman  si  duterte  internet  gawa  tulfo  mocha  uson  wla  troll  di  mnanalo  yan  nauto  luzon ,Election
1, swimming  sana  kaso  level  4  eme  eme  pala  rizal  huhuhuhuhuhhhh  duterte  friend  pangit  kasalanan  nyo ,Recollection
2, duterte  law  office  specialization  hiding  corrupt  practice  criminal  chinese  conducting  business  philippine  particularly  govt  instrumentality  result  guaranteed  get  immediate  attention  cabinet  military  amp  police  side   ,Filipino Political News
1,   duterte  came  wanting  friend  china  got  rolled  xi  losing  friend  rapidly   ,Election
1, yung  todo  defend  palang  kay  duterte  dimona  kinakaya  dinedefend  naman  yung  martial  law   ,Filipino Political News
2, oh  ninyo  crime  humanity  yayabang  ninyo  namayagpag  kayo  bahag  buntot  ninyo  deserve  punished  president  duterte   ,Government Policies
1,   tutal  kababayan  daw  si  duterte  nanay  artsy  fartsy  cocaine  fentanyl ,Election
1, ayaw  kay  duterte  kay  marcos  damn  pick  side ,Election
2, pabahay  mahihirap  sagot  administrasyong  duterte  bahagi  development  goal  bansa  proyektong  pinapaigting  administrayong  duterte  mabigyan  disenteng  bahay  kababayang  mahihirap  dutertelegacy  workingpcoo   ,Politican Stance
2, pabahay  mahihirap  sagot  administrasyong  duterte  bahagi  development  goal  bansa  proyektong  pinapaigting  administrayong  duterte  mabigyan  disenteng  bahay  kababayang  mahihirap  dutertelegacy  workingpcoo   ,Politican Stance
1,   rred  pinagpatuloy  duterte  nga  duterte  mamatay  kayo  gutom  wala  akong  pakialam   ,Politican Stance
2,   good  kick  duterte  kick  chinese  investor  like  behind  pharmally  shabu  laboratory  shabu  smuggling  pogos  casino  fake  pharmaceutical  counterfeit  luxury  item  amp  like  hitting  2  ugly  vulture  1  stone   ,Politican Stance
2, president  rodrigo  duterte  yielded  inch  ongoing  word  war  senator  richard  gordon  currently  investigating  alleged  anomaly  surrounding  pharmally  corporation  pharmally  opinyon  wetakeastand   ,Election
1, marcos  duterte  magkatulad  via   ,Politican Stance
1,   elena  palit  si  duterte  2022  okay  bbm  2022   ,Politican Stance
1, isko  leni  pacquiao  eleazar  cayetano  duterte  marcos  duterte   ,Politican Stance
1,   kickback  duterte  gang   ,Politican Stance
1, similar  duterte ,Politican Stance
2, duterte  surpassed  marcos  term  worst  parameter  number  people  murdered  5  yr  est  30  000  state  force  bogus  war  drug  ten  time  3  000  people  massacred  salvaged  military  police  force  14  yr  marcos   ,Filipino Political News
1, laganap  extrajudicial  killing  panahong  marcos  maitatangging  bahagi  rin  administrasyong  duterte   ,Government Policies
2, ika  49  taon  martial  law  magbalik  tanaw  kalupitang  hinataw  biktima  pasismo  diktador  si  marcos  laganap  paglabag  karapatang  pantao  pagkontrol  midya  korapsyon  mahahalintulad  palpak  pamumuno  duterte   ,Election
1, market  dumping   ,Election
