score,text
1, tignan  niyo  gaano  kasama  aquino  pamilya  marcos  winasak  ari  arian  pamilya  marcos  ganyan  kalupit  puso  awang  natitira   
2,   ok  lang  talaga  mag  patupad  martial  law  kina  talaga  diba  nag  patupad  nadin  si  duterte  martial  law  lang  mindanao 
1,   hayaan  mo  utak  kpop  yan  kepapanu  better  block  hehhehe 
2,   bec  doc  already  signed  21st  even  alleged  ambush  enrile  22nd  justified  proclamation  martial  law  23rd  fake  news  already  duterte  made  fashionable   
1, srsly  fuck  marcoses  duterte  demonic  ilk  including  called  christian  support  murderous  politician  neveragain  neveragaintomartiallaw 
2, yung  sinasabi  pasakit  lipunan  marcos  buhay  parin  si  madame  imelda  marcos  samantalang  yung  galit  pamilya  marcos  unti  unti  silang  nalalagas  like  pnoy  dinky  hate  drug   
1,   bully  muling  bumuwelta  si  sen  richard  gordon  pambabatikos  pres  duterte  senado  philippine  red  cross   
2, breaking  pres  duterte  problema  gordon  ipinaaresto  faeldon  via   
2, marcos  duterte  tatay  mo  ayaw  mo  sumunod  yapak  masusunod  ba  commandment  honoring  parent  right  thing  guess  bang  mong  ireconcile  faith  mo   
2, hinamon  pangulong  rodrigo  duterte  si  senador  gordon  mag  one  one  maglaban  puwesto  barangay  captain  tunaynatabloidista  abantenews 
1, gordon  dare  bully  duterte  worst  scared  via   
1, sadly  probably  prepare  coming  vp  duterte 
2,   coward  sen  richard  gordon  dared  pres  rodrigo  duterte  fulfill  promise  worst  noting  president  default  criticized  policy  read   
2, president  rodrigo  roa  duterte  meet  several  cabinet  member  discus  latest  development  government  response  covid  19  important  matter  national  concern  talk  people  week  informinforminform  covid19ph   
1,   read  doj  chief  say  duterte  speak  ph  drug  war  review  unga  speech   
1,   sisingsisi  ngayun  si  duterte  nya  sinama  pangalan  dick  senatorial  glitch  nun  2019  ngayun  di  k  pede  mamuyboy   
1,   marcos  duterte  2022 
1,    
1,   doc  paki  rewire  utak  duterte  short  circuit  eh   
2, president  rodrigo  duterte  dedicated  bulk  monday  night  public  address  bashing  senator  dick  gordon  blue  ribbon  committee  yet  abogadonews  davao 
1,   despite  philippine  duterte 
1, wtf  ten  reason  duterte  lgbt  icon   
1, duterte  pacquiao  incompetent  one  worse  people  ever  justifies  hatred  vote  marcos  different   
2, kaakibat  pagsigaw  neveragain  pagtindig  kasama  magsasaka  manggagawa  tungo  landas  pambansang  demokrasya  sisigurong  muling  magkakaroon  tiranong  nina  marcos  duterte   
1, naman  kaakibat  paggunita  bayanit  martir  magiting  lumaban  diktadurya  marcos  pagpapatuloy  ganap  pagbunot  parehong  ugat  kahirapan  kinakaharap  duterte   
2, kay  marcos  kay  duterte  parehong  sulurinanin  rin  kinakaharap  magsasaka  aping  mamamyan  patuloy  pagsasamantala  asyenda  plantasyon   
2, remembered  share  post  fb  duterte  incompetent  last  november  typhoon  hit  ph  many  people  died  flood  tito  pmed  fb  told  stop  siding  dilawans  hayaan  nalang  gobyerno  like  wtf   
2, nunca  ma  49th  anniversary  martial  law  imposition  country  gabriela  reiterates  unity  filipino  people  condemning  pro  imperialist  fascist  marcos  duplicate  current  duterte  regime  neveragain  neverforget  dutertewakasan   
1,   picture  pi  nost  mo  meron  bang  project  si  duterte  dyan  ribbon  cutter  lang  role  nya  mahiya  naman  kayo  bayaran   
1, bet  si  mayor  inday  sara  duterte  carpio  pangulo  bansa  magawa  rin  buong  pilipinas   
2,   course  would  duterte  tried  world  court  found  guilty  unlawful  crime  humanity  fato  would  also  guilty  default   
2, president  duterte  received  report  review  conducted  department  justice  doj  52  case  police  anti  illegal  drug  operation  resulted  death  read   
2,   saff44  hacienda  luicita  massacre  kidapawan  massacre  mendiola  massacre  yolanda  victim  dengvaxia  victim  30  journalist  killed  aquino  regime  learn  truth  learn  true  history  never  fooled   
2,   di  naman  yan  mapipinal  hanayan  kandidato  huling  araw  filing  candidacy  si  duterte  nga  noong  2016  dedlayn  substitution  mahalaga  dyan  makabuo  pagkakaisang  kontra  du30  itong  burges  oposisyon  magkaroon  fighting  chamce 
1, nauulit  ulit  rehimeng  duterte  marahas  anti  poor  polisiya  biyolenteng  solusyon  patahimikin  masa 
1, tang  ina  era  56  75  lang  hahaha  di  pakami  buhay  niyan  okay  kay  duterte  hahaah 
2, 12  interesado  si  pangulong  rodrigo  duterte  malaman  ginamit  senador  gordon  umanoy  p88  million  peso  priority  development  assistance  fund  pdaf  tunaynatabloidista  abantenews  davao 
1, get  tong  agency  kayamot  sobrang  bwisit  blurted  kwenta  gov  agency  duterte 
1, ayaw  tatay  kay  duterte  kay  bongbong  marcos  make  make  sense   
1, marcos  duterte  pinag  parehong  diktador  parehong  pasista  neveragain 
2, nagawa  ba  duterte  administration  oo  yung  smoking  joke  mag  trabaho  naman  sya  virus  kay  pmarcos  huling  mega  project  nalang  ulit  nasundan  sinu  tunay  malasakit  pilipinas  wag  iboto  maysariling  interes 
1, marcos  duterte  pinag  pasistang  diktador  pabagsakin  neveragain  marcosnotahero   
2, happening  49th  anniversary  martial  law  progressive  group  mass  carriedo  protest  dutertes  de  facto  dictatorship  group  call  realignment  ntf  elcac  budget  aid  health  service  safe  resumption  class  neveragain  neverforget   
1,   duterte  unpredictable  take  u  turn  quickly  jump  lap  china  trustworthy  guy   
1,   yes  sir  go  inutil  bully  duterte  actually  coward  expose  people  waiting  listening   
2, look  president  rodrigo  roa  duterte  said  directed  cabinet  secretary  take  immediate  action  obtain  medical  equipment  ppe  face  mask  protect  health  worker  save  filipino  life  workingpcoo  weriseasone  covid19ph   
2, tingnan  inatasan  pangulong  rodrigo  roa  duterte  gabinete  umaksyon  agad  makakuha  medical  equipment  gaya  ppes  face  mask  upang  maprotektahan  healthcare  worker  mailigtas  buhay  pilipino  workingpcoo  weriseasone  covid19ph   
2, sen  richard  gordon  urged  president  duterte  job  philippine  president  instead  protecting  chinese  businessmen  tagged  alleged  corruption  covid19  fund  read   
1,   bibi  one  really  question  meaning  never  duterte  administration   
1,   doc  mamiss  nyo  po  pinas  naghihirap  pinoy  ung  economic  adviser  duterte  puro  naka  porsche  hohoho 
2, bitbit  ibat  ibang  panawagan  mariing  kinokondena  grupo  kriminal  kabataan  duterte  ngayong  pandemya  pang  paglabag  karapatang  pantao  neveragain  dutertewakasan   
2, tingnan  ika  49  anibersaryo  bata  militar  nagtitipon  ibat  ibang  sektor  escolta  st  manila  upang  labanan  diktadura  rehimeng  duterte  setyembre  21  neveragain  abolishntfelcac  dutertewakasan   
2, senator  richard  gordon  made  remark  opening  speech  senate  probe  alleged  overpriced  pandemic  supply  recall  president  rodrigo  duterte  previous  public  address  told  gordon  worst  continue  quarrel   
1, funny  lang  kay  fam  duterte  esp  iya  mader  nag  lead  kakson  pwesto  si  marcos  nga  diktador  without  knowing  nga  iya  bata  ma  worst  gali  future 
2, karahasan  kahirapan  kawalang  kalayaan  umiral  bansa  noong  bata  militar  naranasan  pilipino  aspektong  pagpatay  paniniil  pagnanakaw  pag  utang  nalalayo  si  duterte  diktador  si  marcos  neveragain  neverforget   
2, natin  ipagdiwang  ipagpasalamat  kay  dating  pangulong  marcos  pagdedeklara  martial  law  save  tayong  pamumuno  komunistang  gobyerno  baka  mahalintulad  bansang  cuba  north  korea  thanks  apo  marcos  malasakit  bansa   
2, paggunita  ika  49  anibersaryo  bata  militar  tingnan  pagkakatulad  dalawang  pasistang  rehimen  nina  marcos  duterte  batay  impormasyon  datos  ibang  aspekto  impormasyon  izel  fernandez  disenyo  rizza  montoya  sofia  trajano   
2, buklod  cssp  join  campaign  destroy  illusion  propaganda  marcos  duterte  regime  unite  progressive  society  equitable  economic  development  historical  revisionism  neveragain  neverforget   
2, giit  sen  ronald  bato  dela  rosa  nalabag  karapatang  pantao  giyera  kontra  droga  administrasyong  duterte  si  dela  rosa  nagsilbing  hepe  philippine  national  police  nang  ilunsad  gobyerno  war  drug  related   
2, filipino  canadian  activist  call  countryman  forget  horror  dictator  ferdinand  marcos  martial  law  regime  also  note  supposed  similarity  duterte  administration  hector  docto  report  tfcnews  watch   
2,   nakikita  sadyang  nagbubulagbulagan  lang  kandidatong  galit  duterte  admin  lalo  itong  yellowtards  infrastructure  nagawa  duterte  govt  khit  tv  station  yan  ibinabalita  khit  dumadaan  d2  insecure 
2, bad  u  thought  elected  good  people  represent  u  didnt  know  elected  people  defend  master  duterte  cost  expense   
2, natin  ipagdiwang  martial  law  sapagkat  iniligtas  pagiging  komunistang  bansa  kungdi  dating  pangulong  marcos  malamang  ala  cuba  china  russia  north  korea  sana  bawal  magsalita  pinuno  bansa   
1,   daw  namatay  drug  war  duterte  30  000   
2,   accountability  ba  kamo  paki  explain  yung  5  year  pinabayaan  mong  maglamyerda  si  duterte  hirap  kailan  mag  e  eleksyon  tsaka  mag  tatapang  tapangan 
2, kitang  kita  problemang  kinakaharap  natin  patuloy  pinapatahimik  pinipigilan  akademikong  kalayaan  loob  pamantasan  upang  wala  nang  tumutol  paghahari  rehimeng  duterte  neverforget  neveragain  endmartiallaw  dutertewakasan 
2,   kayo  ipapasara  marcos  duterte  wala  kayo  kinikilingan  political  party  eh  meron  asan  publicservice  neutrality  dun  yestoabscbnshutdown  neverforget  marcosparin 
1,   afraid  stand  duterte   
2,   many  political  dynasty  right  like  dutertes  started  political  career  rodrigo  duterte  appointed  oic  vice  mayor  cory  duterte  coddled  marcoses  forgetting  rose  power  first  place   
1,   granny  simple  lang  pagkwenta  dyan  yung  14m  leni  solid  yun  plus  yung  almost  900k  trillanes  isama  yung  nagising  16m  nabudol  duterte   
2, president  rodrigo  duterte  bully  sen  richard  gordon  said  hour  chief  executive  lambasted  senate  investigation  alleged  irregularity  procurement  country  pandemic  supply  read   
2, duterte  persona  non  grata  gordon  said  he  interested  run  pres  hence  senate  investigation  continues  even  iota  evidence  wrongdoing  unearthed  dishonorable  senator  conflicted  interest  free  medium   
1,   sure  ba  si  harvey  keh  heaven  napunta  si  jessie  robredo  medyo  sure  si  pnoy  dinky  malabo   
1,   sararunsara  duterte   
2, tatakbo  pagkapangulo  biglang  kambiyo  lgbtq  si  manny  pacquiao  tono  anong  masahol  hayop  taga  lgbtq  pakiulit  nga   
1, meron  pang  influencers  diyan  duterte  marcos  binoto  nung  2016  tahimik  lang  lang  wala  ding  pinagkatandaan   
1, doj  chief  say  duterte  speak  ph  drug  war  review  un  general  assembly  speech   
2, inuna  fundraising  structure  lang  website  bank  account  lalakas  sana  loob  robredo  take  note  2015  lang  nag  fundraising  si  duterte  puwede  namang  mag  fundraising  overseas  pro  robredo  nang  pagkukunan  ba  pondo   
2,   right  govt  tracing  app  bullshit  tracing  personal  data  another  failure  policy  execution  doh  duterte  govt  accountability  running  show  deadly  pandemic  halalan2022 
1, evil  aquino  ganyan  marcos  never  silang  gumanti  naabo  tatlong  aswang  karma  humusga   
1,   ask  happened  philippine  fb  sent  team  philippine  teach  duterte  use  fb  win  election   
2, x  month  ago  student  pup  consulted  research  duterte  rhetoric  asked  address  send  token  said  token  want  finish  paper  last  night  shared  presenting  paper  conference  competition   
2, magkakaroon  debate  presidentiables  vice  presidentiable  marinig  1  drug  2  peace  order  3  economy  4  infrastructure  stick  isyu  lilihis  panay  banat  kalaban   
1, inis  aq  rappler  onga  anti  duterte  anti  marcos  pagdating  palestine  neutral  actually  even  pro  israel  nga  e  kakainis 
2,   ph  go  senator  labanan  niyo  itong  si  poon  duterte  kawatan  lalo  alipores  nasa  paligid  lang  sulsul  personal  interest  itong  si  p  dbm  atty  lao  amp  eco  adviser  michael  yang  etc   
2,   eh  si  duterte  nga  naka  subo  bibig  pwet  china  wala  makuha  investment  puro  sariling  payaman  lang  prof  china  respect  ph  place  investment  biggest  investor  philippine  still  japanese  u   
2, gitna  pandemya  wag  nating  hayaang  maghari  tiraniya  buwagin  ilipat  pondo  ntf  elcac  papunta  ligtas  balik  eskwela  ayuda  kalusugan  wakasan  dinastiyang  duterte  biguin  pagkapit  pwesto  abolishntfelcac  dutertewakasan   
2, naglagay  bulaklak  alalahanin  martir  pag  alabin  diktadura  libong  pinaslang  gera  kontra  droga  ibang  atake  bisa  terror  law  ntf  elcac  di  bata  militar  duterte   
2,   delawan  lang  po  magnanakaw  hndi  marcos  duterte  saka  po  corruption  hndi  lang  pilipinas  buong  mundo  meron  po  nyan  1st  world  country 
1, legendary  boxer  manny  pacquiao  confirmed  running  presidency  next  year  oust  current  president  rodrigo  duterte   
2, nagdeklara  kakandidato  2022  want  see  nationwide  debate  national  tv  manny  isko  leni  others  tignan  natin  totoong  plano  bansa  anong  droga  bbb  peace  order  ekonomiya   
2, full  story  ph  president  rodrigo  duterte  talk  result  doj  led  drug  war  review  united  nation  general  assembly  month  doj  refused  divulge  detail  citing  deference  malacanang  pnp   
2, least  100  public  20  private  school  participate  planned  pilot  implementation  face  face  class  low  risk  area  following  approval  president  rodrigo  r  duterte  department  education  deped  announced  monday   
1, thing  get  rough  blame  duterte  pacquiao 
1, tangina  marcos  512mb  marcos  walmart  version  marcos  budget  version  daw  si  duterte  tangina  niyooooo   
